Employe_Id	Boisson_Id	Date
E45872	18	15/11/2022
I09813	28	02/11/2022
O00253	20	01/11/2022
Y47307	34	06/11/2022
O85368	26	27/11/2022
L91848	21	01/11/2022
L95633	27	19/11/2022
P35224	24	08/11/2022
O00253	28	18/11/2022
K24786	27	13/11/2022
M66769	2	08/11/2022
I09813	3	27/11/2022
K35006	28	09/11/2022
Y47307	25	26/11/2022
Y96988	27	29/11/2022
Z53323	27	15/11/2022
L95633	1	27/11/2022
B77851	27	28/11/2022
L95633	36	25/11/2022
P35224	16	17/11/2022
Y96988	29	05/11/2022
L97294	0	26/11/2022
N32257	20	05/11/2022
Q86815	14	29/11/2022
S92802	1	04/11/2022
W84980	25	02/11/2022
Y75396	3	29/11/2022
W84980	23	13/11/2022
H05458	22	03/11/2022
G65344	39	07/11/2022
Y75396	19	08/11/2022
N22929	30	18/11/2022
B46727	12	02/11/2022
Q48675	19	20/11/2022
U48940	10	05/11/2022
L91848	22	05/11/2022
Z27737	10	05/11/2022
G22804	29	02/11/2022
L91848	24	13/11/2022
E80025	20	29/11/2022
Y47307	3	16/11/2022
Z86263	12	07/11/2022
I46489	28	03/11/2022
Z53323	21	18/11/2022
Z34962	29	14/11/2022
V28351	18	11/11/2022
I09813	12	23/11/2022
V02493	6	05/11/2022
F93292	36	12/11/2022
E80025	0	14/11/2022
L91848	10	10/11/2022
W84980	38	25/11/2022
Q86815	25	17/11/2022
B46727	30	05/11/2022
Y96988	25	28/11/2022
N80181	22	26/11/2022
J67582	34	25/11/2022
B77851	21	01/11/2022
N80181	43	02/11/2022
K35006	39	04/11/2022
F33683	43	28/11/2022
Z60347	30	12/11/2022
N32257	10	23/11/2022
C70945	3	27/11/2022
V28351	25	06/11/2022
H05458	10	11/11/2022
C00234	10	02/11/2022
L95633	25	23/11/2022
D78946	33	09/11/2022
F47721	25	25/11/2022
K78882	21	08/11/2022
K78882	20	20/11/2022
F33683	25	11/11/2022
O85368	26	26/11/2022
G65344	28	05/11/2022
O00253	23	07/11/2022
A70424	23	07/11/2022
E45872	28	05/11/2022
I29058	20	03/11/2022
F50762	14	07/11/2022
G22804	21	09/11/2022
G22804	19	18/11/2022
U48940	19	11/11/2022
V90078	28	19/11/2022
F50762	6	06/11/2022
V02493	28	15/11/2022
I09813	0	02/11/2022
Z91269	29	03/11/2022
L97294	22	01/11/2022
F47721	34	22/11/2022
O00253	2	28/11/2022
L95633	43	21/11/2022
Y75396	29	08/11/2022
F93292	27	20/11/2022
N80181	0	11/11/2022
I56295	34	26/11/2022
V84299	38	09/11/2022
F82217	20	14/11/2022
O85368	34	08/11/2022
M66769	15	03/11/2022
F33683	28	01/11/2022
Y96988	11	09/11/2022
Y48318	28	02/11/2022
L95633	29	25/11/2022
Z27737	1	16/11/2022
M12306	26	02/11/2022
N22929	20	05/11/2022
P35224	25	05/11/2022
A70424	15	09/11/2022
V28351	3	12/11/2022
R97867	27	29/11/2022
Y96988	19	20/11/2022
I46489	25	16/11/2022
D78946	39	08/11/2022
R19192	0	10/11/2022
F69733	22	04/11/2022
N22929	3	26/11/2022
K24786	23	06/11/2022
O00253	23	24/11/2022
L91848	23	06/11/2022
E80025	29	25/11/2022
V28351	23	26/11/2022
B16336	23	01/11/2022
R19192	3	16/11/2022
J28942	3	19/11/2022
Y96988	34	06/11/2022
V90078	23	12/11/2022
H05458	16	28/11/2022
U48940	23	10/11/2022
C00234	21	22/11/2022
V90078	15	01/11/2022
B46727	22	28/11/2022
U18378	32	03/11/2022
I56295	28	27/11/2022
O00253	15	21/11/2022
E80025	15	20/11/2022
Q17124	23	25/11/2022
O85368	22	09/11/2022
N61159	43	22/11/2022
F47721	22	06/11/2022
V84299	27	22/11/2022
F33683	23	12/11/2022
F50762	3	06/11/2022
F50762	20	23/11/2022
F82217	23	28/11/2022
O00253	6	25/11/2022
B16336	9	29/11/2022
L95633	17	19/11/2022
N32257	20	16/11/2022
K35006	25	17/11/2022
I29058	11	02/11/2022
V02493	34	13/11/2022
M66769	30	03/11/2022
D78946	0	04/11/2022
I29058	0	24/11/2022
V02493	19	16/11/2022
R97867	22	12/11/2022
L47328	24	15/11/2022
J67582	23	24/11/2022
N61159	33	09/11/2022
Q17124	23	29/11/2022
D78946	29	22/11/2022
I56295	20	20/11/2022
I29058	6	21/11/2022
F50762	28	21/11/2022
F50762	17	29/11/2022
F47721	34	19/11/2022
V90078	29	27/11/2022
N22929	29	19/11/2022
A70424	19	13/11/2022
C70945	29	18/11/2022
M12306	19	28/11/2022
S92802	16	18/11/2022
F93292	2	26/11/2022
E45872	29	02/11/2022
L95633	21	13/11/2022
U61799	23	28/11/2022
I09813	10	17/11/2022
I56295	34	15/11/2022
Y47307	29	06/11/2022
J28942	28	18/11/2022
V28351	29	02/11/2022
B77851	20	28/11/2022
N32257	25	18/11/2022
U61799	25	17/11/2022
L95633	11	07/11/2022
M12306	3	10/11/2022
Y96988	1	13/11/2022
N22929	20	10/11/2022
C00234	26	13/11/2022
Z91269	11	18/11/2022
I29058	12	08/11/2022
Q17124	43	12/11/2022
Q17124	23	17/11/2022
Z27737	38	06/11/2022
W48418	3	25/11/2022
S92802	24	10/11/2022
P35224	23	20/11/2022
H05458	29	13/11/2022
F50762	12	08/11/2022
P35224	21	16/11/2022
R19192	3	08/11/2022
V02493	27	20/11/2022
S92802	16	28/11/2022
G82993	20	14/11/2022
L95633	18	09/11/2022
C00234	16	10/11/2022
F69733	22	19/11/2022
F16023	25	22/11/2022
N80181	23	04/11/2022
G82993	20	23/11/2022
B46727	0	02/11/2022
L97294	28	15/11/2022
Z34962	22	04/11/2022
F82217	37	20/11/2022
U48940	29	23/11/2022
Z34962	7	20/11/2022
F47721	12	27/11/2022
G22804	24	07/11/2022
E45872	31	19/11/2022
G95624	20	14/11/2022
Q48675	25	03/11/2022
N28315	33	14/11/2022
N28315	27	24/11/2022
F93292	7	01/11/2022
N80181	19	18/11/2022
G82993	28	06/11/2022
Z91269	19	13/11/2022
O18047	35	28/11/2022
P35224	23	29/11/2022
G82993	20	22/11/2022
F50762	38	03/11/2022
U61799	28	14/11/2022
L97294	17	10/11/2022
F93292	41	07/11/2022
H48167	1	27/11/2022
O18047	43	05/11/2022
L95633	3	24/11/2022
B46727	21	19/11/2022
Y45556	39	16/11/2022
B16336	16	22/11/2022
Z60347	21	06/11/2022
L91848	38	05/11/2022
N32257	0	12/11/2022
F33683	25	03/11/2022
I09813	35	14/11/2022
W48418	20	18/11/2022
K35006	28	02/11/2022
S92802	28	19/11/2022
B16336	22	08/11/2022
C70945	19	10/11/2022
I56295	23	04/11/2022
K78882	0	02/11/2022
Z86263	18	08/11/2022
Y45556	29	20/11/2022
Z91269	24	27/11/2022
U48940	18	06/11/2022
J28942	27	17/11/2022
F33683	19	11/11/2022
F47721	21	22/11/2022
D78946	28	24/11/2022
V84299	26	17/11/2022
N61159	28	19/11/2022
L95633	25	16/11/2022
L95633	18	02/11/2022
H05458	23	28/11/2022
H59833	27	01/11/2022
W48418	1	27/11/2022
U18378	3	22/11/2022
C00234	3	24/11/2022
H48167	27	02/11/2022
O00253	24	28/11/2022
J28942	21	13/11/2022
F50762	19	17/11/2022
Y47307	3	23/11/2022
V90078	38	19/11/2022
Y48318	28	15/11/2022
H48167	34	16/11/2022
C70945	25	29/11/2022
I09813	1	15/11/2022
O00253	1	10/11/2022
E80025	20	08/11/2022
L95633	18	27/11/2022
F33683	0	03/11/2022
O85368	9	20/11/2022
G95624	14	06/11/2022
Z60347	3	11/11/2022
Y47307	27	10/11/2022
K78882	29	06/11/2022
W84980	26	16/11/2022
F50762	0	13/11/2022
Y47307	29	12/11/2022
K35006	6	05/11/2022
R97867	43	20/11/2022
G95624	22	19/11/2022
E80025	27	02/11/2022
F82217	11	23/11/2022
G65344	28	03/11/2022
O18047	21	19/11/2022
V90078	17	17/11/2022
V02493	2	17/11/2022
B46727	20	02/11/2022
E45872	36	20/11/2022
G82993	26	04/11/2022
F93292	0	29/11/2022
Y47307	23	12/11/2022
B46727	11	13/11/2022
I29058	29	07/11/2022
S92802	25	09/11/2022
Z86263	32	13/11/2022
I56295	23	19/11/2022
I29058	23	07/11/2022
J28942	25	01/11/2022
E45872	1	22/11/2022
V02493	20	25/11/2022
F33683	32	17/11/2022
K35006	28	05/11/2022
K35006	42	21/11/2022
F16023	19	26/11/2022
L91848	23	29/11/2022
I46489	12	09/11/2022
P35224	23	01/11/2022
Z34962	29	13/11/2022
U48940	29	06/11/2022
F16023	34	24/11/2022
N28315	29	21/11/2022
K35006	22	07/11/2022
B46727	29	18/11/2022
F47721	26	11/11/2022
Y75396	19	09/11/2022
O85368	25	12/11/2022
I29058	1	13/11/2022
W48418	23	02/11/2022
B77851	0	09/11/2022
Z86263	17	08/11/2022
K78882	24	16/11/2022
A70424	23	29/11/2022
K35006	28	12/11/2022
F33683	27	29/11/2022
Q86815	29	24/11/2022
N32257	3	06/11/2022
L91848	21	25/11/2022
R19192	2	09/11/2022
W48418	22	03/11/2022
Y45556	0	20/11/2022
P35224	26	13/11/2022
N80181	20	27/11/2022
Z27737	3	15/11/2022
R19192	29	13/11/2022
Q86815	28	24/11/2022
M66769	23	07/11/2022
Q48675	28	14/11/2022
U61799	3	11/11/2022
Z27737	19	09/11/2022
V84299	17	17/11/2022
Z34962	35	12/11/2022
Z34962	26	05/11/2022
K35006	9	14/11/2022
B16336	6	17/11/2022
V28351	22	29/11/2022
Y48318	27	06/11/2022
L91848	22	09/11/2022
U61799	23	21/11/2022
Z27737	8	24/11/2022
B16336	27	09/11/2022
N28315	18	07/11/2022
Y75396	20	10/11/2022
M66769	3	04/11/2022
L97294	29	13/11/2022
F50762	7	08/11/2022
V28351	22	12/11/2022
B16336	28	29/11/2022
H48167	16	07/11/2022
B16336	29	10/11/2022
I29058	20	12/11/2022
R19192	8	27/11/2022
Y45556	23	26/11/2022
E45872	25	07/11/2022
U48940	21	07/11/2022
G95624	8	02/11/2022
F93292	28	19/11/2022
Z60347	29	18/11/2022
Z34962	29	22/11/2022
I29058	3	14/11/2022
V90078	24	23/11/2022
D78946	28	10/11/2022
H48167	38	29/11/2022
G82993	24	16/11/2022
G82993	40	15/11/2022
Z34962	29	08/11/2022
F82217	0	13/11/2022
G95624	33	28/11/2022
K35006	18	14/11/2022
K78882	19	25/11/2022
G65344	36	13/11/2022
K35006	24	15/11/2022
W48418	1	11/11/2022
B77851	22	19/11/2022
O00253	25	05/11/2022
U61799	15	12/11/2022
R97867	1	04/11/2022
V69700	3	24/11/2022
H59833	28	16/11/2022
F50762	22	08/11/2022
G22804	12	07/11/2022
H48167	23	13/11/2022
Z27737	26	08/11/2022
L95633	27	28/11/2022
K35006	7	14/11/2022
V02493	20	25/11/2022
F82217	8	20/11/2022
Z27737	16	15/11/2022
M66769	1	21/11/2022
F16023	28	06/11/2022
C70945	29	14/11/2022
V84299	20	08/11/2022
R19192	23	25/11/2022
C00234	24	21/11/2022
M12306	36	07/11/2022
P35224	20	03/11/2022
U48940	26	12/11/2022
V69700	3	09/11/2022
D78946	29	13/11/2022
K24786	25	22/11/2022
I46489	39	11/11/2022
M12306	9	13/11/2022
N22929	20	25/11/2022
Z27737	28	27/11/2022
L47328	23	26/11/2022
Z60347	32	06/11/2022
N80181	23	14/11/2022
F50762	0	28/11/2022
Z34962	26	13/11/2022
V84299	29	26/11/2022
R19192	24	10/11/2022
E80025	27	14/11/2022
C00234	23	16/11/2022
Q86815	29	20/11/2022
U61799	28	23/11/2022
C00234	38	04/11/2022
Y47307	37	13/11/2022
C70945	29	24/11/2022
F47721	19	11/11/2022
M12306	28	19/11/2022
F47721	17	05/11/2022
V84299	16	14/11/2022
Z27737	6	24/11/2022
V28351	28	07/11/2022
O18047	26	04/11/2022
F33683	20	22/11/2022
G82993	21	19/11/2022
R97867	34	22/11/2022
Y96988	29	18/11/2022
A70424	28	21/11/2022
L91848	38	19/11/2022
V02493	26	13/11/2022
Q86815	19	11/11/2022
Y75396	18	11/11/2022
N28315	28	19/11/2022
Z34962	32	24/11/2022
K35006	21	12/11/2022
V90078	1	09/11/2022
W84980	43	28/11/2022
L95633	38	07/11/2022
U18378	28	06/11/2022
F47721	22	17/11/2022
A70424	25	24/11/2022
F69733	1	28/11/2022
M12306	23	27/11/2022
O00253	29	14/11/2022
O18047	29	27/11/2022
R97867	28	11/11/2022
K24786	14	04/11/2022
B16336	27	26/11/2022
V90078	14	05/11/2022
O85368	28	22/11/2022
O00253	21	21/11/2022
F82217	25	24/11/2022
E45872	0	14/11/2022
C00234	23	18/11/2022
H05458	28	08/11/2022
Y96988	24	26/11/2022
I29058	23	21/11/2022
R19192	34	04/11/2022
O00253	13	06/11/2022
A70424	2	16/11/2022
V28351	21	17/11/2022
Q48675	27	29/11/2022
U48940	28	18/11/2022
D78946	20	13/11/2022
O00253	21	14/11/2022
B16336	26	27/11/2022
K24786	22	28/11/2022
V84299	17	19/11/2022
F82217	26	28/11/2022
F50762	23	17/11/2022
O18047	14	17/11/2022
O85368	25	20/11/2022
E45872	25	11/11/2022
H05458	25	21/11/2022
Y47307	19	23/11/2022
F93292	26	08/11/2022
R97867	20	18/11/2022
B16336	19	08/11/2022
Q86815	24	16/11/2022
Z86263	27	13/11/2022
V28351	36	29/11/2022
H48167	28	19/11/2022
Q86815	23	27/11/2022
Q48675	34	26/11/2022
M66769	24	11/11/2022
K35006	29	05/11/2022
I29058	28	05/11/2022
W84980	6	29/11/2022
A70424	21	06/11/2022
B16336	29	12/11/2022
V84299	28	29/11/2022
C00234	21	03/11/2022
Y47307	23	19/11/2022
Y48318	16	18/11/2022
F50762	17	28/11/2022
M66769	26	05/11/2022
Y96988	29	02/11/2022
Z91269	28	26/11/2022
F16023	42	08/11/2022
K78882	2	11/11/2022
J28942	29	19/11/2022
Y96988	34	28/11/2022
B46727	27	01/11/2022
F47721	27	12/11/2022
U18378	23	25/11/2022
G82993	19	12/11/2022
Y75396	34	08/11/2022
I46489	29	03/11/2022
G82993	20	02/11/2022
L95633	7	28/11/2022
F50762	35	12/11/2022
E80025	25	21/11/2022
M66769	7	13/11/2022
K35006	20	17/11/2022
N61159	6	19/11/2022
S92802	37	10/11/2022
H59833	29	08/11/2022
Z27737	21	06/11/2022
F33683	3	29/11/2022
F69733	28	22/11/2022
F47721	2	16/11/2022
R19192	29	21/11/2022
O85368	19	10/11/2022
Z91269	29	03/11/2022
V84299	38	19/11/2022
N61159	35	17/11/2022
W84980	26	04/11/2022
H59833	22	23/11/2022
A70424	28	23/11/2022
L95633	16	15/11/2022
U48940	21	27/11/2022
G95624	3	24/11/2022
L47328	39	25/11/2022
F69733	0	09/11/2022
G95624	3	17/11/2022
K24786	3	01/11/2022
M12306	23	18/11/2022
E80025	3	25/11/2022
L91848	27	11/11/2022
Z60347	24	16/11/2022
H48167	18	08/11/2022
Q48675	2	28/11/2022
I46489	24	27/11/2022
N61159	28	03/11/2022
V02493	16	25/11/2022
E80025	28	25/11/2022
I56295	26	21/11/2022
V28351	38	07/11/2022
L97294	29	28/11/2022
H59833	38	22/11/2022
B16336	27	22/11/2022
B77851	25	10/11/2022
F93292	3	08/11/2022
I09813	21	28/11/2022
F16023	1	13/11/2022
Y96988	24	02/11/2022
N80181	26	08/11/2022
J28942	24	06/11/2022
N61159	22	14/11/2022
G22804	18	12/11/2022
K35006	23	13/11/2022
B77851	30	15/11/2022
W48418	29	18/11/2022
L91848	40	09/11/2022
F82217	38	07/11/2022
I29058	0	23/11/2022
Z27737	31	14/11/2022
H48167	28	09/11/2022
I46489	22	13/11/2022
F69733	19	06/11/2022
L47328	9	23/11/2022
F47721	28	11/11/2022
I56295	0	03/11/2022
E45872	11	21/11/2022
C00234	17	13/11/2022
F47721	1	15/11/2022
H59833	35	08/11/2022
N28315	17	20/11/2022
F50762	28	08/11/2022
D78946	21	22/11/2022
F69733	23	12/11/2022
C00234	20	07/11/2022
W84980	0	24/11/2022
M66769	1	20/11/2022
U61799	29	26/11/2022
B16336	22	28/11/2022
Z27737	29	13/11/2022
I09813	35	29/11/2022
O00253	25	11/11/2022
U61799	22	23/11/2022
J28942	24	22/11/2022
L97294	41	01/11/2022
H59833	0	24/11/2022
Z34962	25	07/11/2022
W48418	21	10/11/2022
H59833	3	07/11/2022
G22804	0	12/11/2022
U48940	33	17/11/2022
A70424	23	14/11/2022
V02493	23	24/11/2022
H48167	11	20/11/2022
M66769	28	07/11/2022
Q86815	21	05/11/2022
R97867	35	12/11/2022
F82217	30	13/11/2022
L97294	23	06/11/2022
H48167	28	24/11/2022
K24786	11	27/11/2022
V28351	26	28/11/2022
L97294	20	02/11/2022
G22804	32	04/11/2022
R19192	19	29/11/2022
S92802	25	12/11/2022
C00234	19	18/11/2022
Y48318	29	20/11/2022
F16023	20	09/11/2022
V69700	11	05/11/2022
C00234	3	02/11/2022
F47721	11	26/11/2022
K78882	11	01/11/2022
F93292	35	15/11/2022
C70945	25	24/11/2022
V02493	18	26/11/2022
F93292	9	09/11/2022
I46489	30	21/11/2022
Y47307	28	24/11/2022
N32257	21	14/11/2022
V84299	27	11/11/2022
B16336	6	21/11/2022
F69733	35	14/11/2022
S92802	26	14/11/2022
U61799	22	24/11/2022
Y45556	23	01/11/2022
F16023	21	08/11/2022
Y45556	29	06/11/2022
D78946	38	01/11/2022
Z34962	28	03/11/2022
Q17124	18	26/11/2022
U18378	29	20/11/2022
J28942	17	12/11/2022
Y45556	11	19/11/2022
Y75396	3	24/11/2022
R19192	6	13/11/2022
F33683	26	06/11/2022
H59833	26	14/11/2022
K78882	39	03/11/2022
V28351	29	15/11/2022
J28942	0	16/11/2022
B46727	6	18/11/2022
F16023	30	08/11/2022
C70945	8	28/11/2022
D78946	40	06/11/2022
A70424	19	08/11/2022
V28351	29	27/11/2022
Q17124	27	03/11/2022
F50762	23	11/11/2022
A70424	23	08/11/2022
H05458	23	14/11/2022
F82217	35	27/11/2022
Y47307	23	12/11/2022
F50762	28	14/11/2022
L47328	14	25/11/2022
M12306	29	20/11/2022
O00253	10	22/11/2022
V02493	3	10/11/2022
V90078	35	13/11/2022
R19192	33	16/11/2022
Y48318	29	06/11/2022
Z86263	32	24/11/2022
U61799	28	15/11/2022
K78882	3	05/11/2022
R97867	37	09/11/2022
F47721	23	09/11/2022
B16336	38	04/11/2022
F50762	10	01/11/2022
V90078	21	02/11/2022
S92802	23	22/11/2022
Q48675	0	22/11/2022
N28315	37	08/11/2022
G82993	32	21/11/2022
U48940	19	25/11/2022
Y45556	38	11/11/2022
V90078	34	09/11/2022
Y75396	7	16/11/2022
F33683	23	06/11/2022
Z34962	9	28/11/2022
S92802	42	11/11/2022
Z91269	9	15/11/2022
G95624	18	01/11/2022
C00234	0	20/11/2022
A70424	27	22/11/2022
Y48318	0	17/11/2022
A70424	20	02/11/2022
Q48675	41	24/11/2022
W84980	3	03/11/2022
N61159	26	18/11/2022
Z60347	26	04/11/2022
W84980	24	04/11/2022
Z34962	23	11/11/2022
E45872	23	19/11/2022
M12306	21	19/11/2022
F33683	2	08/11/2022
L47328	29	17/11/2022
I29058	28	20/11/2022
G22804	30	28/11/2022
U61799	0	12/11/2022
W48418	32	09/11/2022
F50762	29	28/11/2022
V02493	0	19/11/2022
W48418	23	11/11/2022
O00253	19	03/11/2022
F50762	33	21/11/2022
F93292	28	05/11/2022
K24786	32	25/11/2022
B16336	24	06/11/2022
H59833	29	17/11/2022
Z60347	23	23/11/2022
B77851	28	01/11/2022
L47328	27	21/11/2022
H05458	19	05/11/2022
N61159	23	05/11/2022
Z91269	25	21/11/2022
Y96988	9	24/11/2022
V84299	34	18/11/2022
U48940	23	21/11/2022
Z53323	28	25/11/2022
I46489	2	02/11/2022
Y96988	29	15/11/2022
N32257	35	11/11/2022
G22804	0	10/11/2022
I46489	37	29/11/2022
Y96988	3	16/11/2022
D78946	1	03/11/2022
S92802	29	22/11/2022
V02493	16	15/11/2022
Y48318	3	03/11/2022
G65344	0	04/11/2022
K35006	8	12/11/2022
B46727	21	06/11/2022
Z91269	28	18/11/2022
Y75396	6	26/11/2022
K35006	19	03/11/2022
G82993	28	28/11/2022
R19192	26	29/11/2022
W84980	21	12/11/2022
Z60347	25	27/11/2022
B77851	24	24/11/2022
Z86263	26	11/11/2022
G95624	27	21/11/2022
F33683	24	19/11/2022
L95633	11	06/11/2022
U61799	3	18/11/2022
L97294	23	18/11/2022
C70945	28	26/11/2022
I29058	2	03/11/2022
Y96988	0	21/11/2022
V28351	24	27/11/2022
B77851	42	23/11/2022
N80181	18	04/11/2022
J28942	24	11/11/2022
C70945	7	08/11/2022
Y45556	23	20/11/2022
H48167	25	14/11/2022
M66769	19	22/11/2022
Z86263	14	26/11/2022
N32257	17	17/11/2022
B46727	27	01/11/2022
W48418	19	17/11/2022
V28351	34	29/11/2022
N22929	28	14/11/2022
I56295	25	07/11/2022
N61159	3	13/11/2022
B46727	31	22/11/2022
L95633	12	23/11/2022
Z86263	29	04/11/2022
F50762	9	08/11/2022
N22929	0	04/11/2022
L47328	28	21/11/2022
Y48318	32	13/11/2022
K24786	29	03/11/2022
J28942	28	09/11/2022
Q86815	21	27/11/2022
U61799	37	01/11/2022
Z34962	24	02/11/2022
Z86263	23	15/11/2022
B77851	19	23/11/2022
U61799	19	23/11/2022
R19192	23	23/11/2022
I56295	1	10/11/2022
E80025	25	28/11/2022
Y75396	23	13/11/2022
G82993	0	09/11/2022
N80181	18	16/11/2022
W84980	25	13/11/2022
H48167	23	17/11/2022
G95624	23	10/11/2022
Y47307	2	23/11/2022
F16023	20	11/11/2022
I46489	7	17/11/2022
G95624	16	05/11/2022
N22929	28	24/11/2022
Z53323	25	10/11/2022
F82217	24	11/11/2022
Y47307	21	29/11/2022
U48940	28	21/11/2022
L91848	24	19/11/2022
Y47307	26	20/11/2022
U18378	0	12/11/2022
K78882	36	20/11/2022
M12306	40	17/11/2022
L47328	39	14/11/2022
L47328	3	10/11/2022
M66769	20	21/11/2022
U61799	39	21/11/2022
N32257	19	23/11/2022
E80025	3	14/11/2022
L95633	18	16/11/2022
V90078	25	26/11/2022
Y75396	10	24/11/2022
O85368	37	17/11/2022
F33683	19	24/11/2022
G65344	23	11/11/2022
V69700	23	07/11/2022
D78946	27	29/11/2022
L97294	17	24/11/2022
F47721	26	10/11/2022
Q86815	28	02/11/2022
N22929	25	25/11/2022
F69733	25	02/11/2022
H05458	3	29/11/2022
Z91269	19	20/11/2022
U18378	0	25/11/2022
O00253	27	05/11/2022
B46727	21	11/11/2022
E45872	21	07/11/2022
K78882	28	23/11/2022
G82993	3	11/11/2022
Y48318	33	26/11/2022
Q86815	20	27/11/2022
F82217	28	27/11/2022
F47721	29	24/11/2022
D78946	23	14/11/2022
K24786	34	26/11/2022
B16336	27	04/11/2022
F82217	19	06/11/2022
Z27737	18	19/11/2022
O85368	29	21/11/2022
Z91269	26	17/11/2022
H59833	12	16/11/2022
Z34962	19	26/11/2022
V28351	41	10/11/2022
G95624	23	03/11/2022
J67582	29	13/11/2022
B46727	24	13/11/2022
H05458	37	14/11/2022
A70424	26	09/11/2022
N80181	19	26/11/2022
U18378	34	20/11/2022
M12306	35	04/11/2022
Z86263	28	04/11/2022
U61799	25	07/11/2022
N22929	18	17/11/2022
J67582	29	27/11/2022
G22804	24	19/11/2022
J67582	31	23/11/2022
W48418	1	05/11/2022
L91848	19	04/11/2022
Q48675	11	07/11/2022
N32257	12	12/11/2022
D78946	2	13/11/2022
K78882	20	22/11/2022
I29058	38	26/11/2022
K35006	11	18/11/2022
U18378	29	24/11/2022
E80025	40	15/11/2022
S92802	29	17/11/2022
Y48318	34	05/11/2022
V69700	27	18/11/2022
F16023	42	04/11/2022
G65344	41	25/11/2022
Q86815	1	27/11/2022
R97867	39	17/11/2022
N22929	1	04/11/2022
Q17124	26	01/11/2022
Z60347	26	06/11/2022
O85368	26	12/11/2022
Y47307	28	19/11/2022
L97294	27	29/11/2022
H48167	28	04/11/2022
E80025	42	05/11/2022
C70945	14	13/11/2022
Y96988	0	20/11/2022
M66769	28	29/11/2022
O00253	18	28/11/2022
I46489	41	22/11/2022
Y45556	27	12/11/2022
C00234	38	11/11/2022
N22929	0	14/11/2022
K35006	39	26/11/2022
H48167	23	20/11/2022
O00253	26	03/11/2022
E80025	35	08/11/2022
I29058	23	05/11/2022
P35224	42	05/11/2022
L95633	29	12/11/2022
Y45556	17	22/11/2022
S92802	14	06/11/2022
K35006	1	14/11/2022
N61159	20	09/11/2022
L95633	42	09/11/2022
Z27737	7	08/11/2022
H59833	21	28/11/2022
U18378	3	17/11/2022
I29058	23	27/11/2022
G95624	33	23/11/2022
V02493	1	20/11/2022
U18378	29	10/11/2022
F82217	3	14/11/2022
D78946	0	22/11/2022
L97294	3	07/11/2022
Z34962	9	23/11/2022
N32257	43	01/11/2022
Z60347	28	26/11/2022
U48940	24	18/11/2022
C00234	27	15/11/2022
C00234	38	29/11/2022
N22929	29	05/11/2022
E45872	29	10/11/2022
M12306	32	13/11/2022
N22929	0	04/11/2022
Z86263	35	14/11/2022
F93292	18	09/11/2022
F93292	29	12/11/2022
O00253	41	09/11/2022
E45872	23	02/11/2022
V28351	0	08/11/2022
F82217	3	24/11/2022
Y47307	28	24/11/2022
Z53323	24	29/11/2022
P35224	28	01/11/2022
N32257	30	06/11/2022
L95633	0	13/11/2022
I56295	3	24/11/2022
N61159	24	05/11/2022
V02493	18	14/11/2022
W84980	2	26/11/2022
R97867	20	25/11/2022
M66769	21	22/11/2022
F33683	3	19/11/2022
U61799	41	15/11/2022
B46727	23	16/11/2022
M66769	24	13/11/2022
N80181	43	25/11/2022
K35006	20	22/11/2022
G95624	23	01/11/2022
L95633	28	29/11/2022
M66769	40	09/11/2022
Z60347	3	18/11/2022
V02493	17	02/11/2022
Q48675	3	04/11/2022
Y47307	29	19/11/2022
I09813	19	29/11/2022
J28942	19	05/11/2022
F16023	7	20/11/2022
V69700	23	13/11/2022
E80025	23	08/11/2022
W84980	29	26/11/2022
Z91269	0	25/11/2022
W84980	19	05/11/2022
Y96988	23	25/11/2022
S92802	12	08/11/2022
F16023	11	27/11/2022
I56295	3	11/11/2022
U18378	34	14/11/2022
Y47307	2	17/11/2022
F93292	23	19/11/2022
C00234	27	09/11/2022
Z60347	6	08/11/2022
F33683	25	10/11/2022
C00234	27	23/11/2022
F93292	23	11/11/2022
V28351	42	03/11/2022
I29058	22	09/11/2022
K78882	30	20/11/2022
Q17124	0	20/11/2022
M66769	27	24/11/2022
Z27737	18	29/11/2022
E80025	38	11/11/2022
P35224	20	23/11/2022
Y45556	34	04/11/2022
P35224	19	04/11/2022
O18047	22	10/11/2022
H05458	28	27/11/2022
I46489	0	29/11/2022
L97294	25	06/11/2022
U18378	9	10/11/2022
K24786	20	09/11/2022
C70945	20	24/11/2022
N28315	26	13/11/2022
B46727	20	03/11/2022
L95633	23	04/11/2022
O18047	21	17/11/2022
F33683	23	14/11/2022
A70424	29	18/11/2022
Q48675	21	18/11/2022
Z34962	26	19/11/2022
Y48318	26	08/11/2022
H59833	39	02/11/2022
W48418	28	20/11/2022
L95633	25	09/11/2022
V28351	21	25/11/2022
W48418	18	16/11/2022
F50762	19	10/11/2022
N61159	3	08/11/2022
O18047	3	07/11/2022
F33683	35	16/11/2022
H59833	20	06/11/2022
N22929	39	29/11/2022
U48940	28	17/11/2022
I29058	27	11/11/2022
L95633	2	22/11/2022
B46727	32	20/11/2022
G65344	28	01/11/2022
U48940	20	25/11/2022
B46727	25	27/11/2022
V28351	19	06/11/2022
C00234	21	12/11/2022
M66769	27	03/11/2022
I29058	29	05/11/2022
K24786	21	29/11/2022
N61159	1	11/11/2022
V28351	18	29/11/2022
F50762	27	21/11/2022
O00253	25	07/11/2022
L47328	37	22/11/2022
